Coach_ID,conference_level,avg_NBA_Prob_first_year,avg_Transfer_Prob_first_year,avg_NBA_Prob_multi_year,avg_NBA_Prob_Change_multi_year,avg_Transfer_Prob_multi_year,avg_High_Transfer_first_year,avg_High_Transfer_multi_year,avg_high_transfer_prob_change_multi_year
172_Bart_Lundy,Other,29.18848167539267,62.82722513089005,59.067357512953365,65.5440414507772,31.865284974093267,83.50785340314137,46.373056994818654,32.12435233160622
172_Pat_Baldwin,Other,99.73821989528795,18.848167539267017,6.476683937823833,25.129533678756477,96.11398963730569,24.345549738219894,5.4404145077720205,1.0362694300518136
173_Ben_Johnson,P5,59.43396226415094,31.132075471698116,39.62264150943396,50.0,35.84905660377359,,,
174_Ben_Howland,P5,7.0754716981132075,74.52830188679245,63.20754716981132,18.867924528301888,54.71698113207547,,,
174_Chris_Jans,P5,65.09433962264151,5.660377358490565,22.641509433962266,7.547169811320755,16.0377358490566,,,
175_George_Ivory,Other,29.18848167539267,10.99476439790576,22.279792746113987,39.637305699481864,3.8860103626943006,38.21989528795812,3.3678756476683938,16.06217616580311
175_Lindsey_Hunter_Jr,Other,29.18848167539267,10.732984293193718,58.80829015544041,58.2901554404145,1.2953367875647668,32.98429319371728,1.0362694300518136,12.694300518134716
176_Dana_Ford,Other,88.21989528795811,63.35078534031413,93.78238341968913,91.45077720207254,72.279792746114,82.4607329842932,87.8238341968912,73.57512953367875
177_Cuonzo_Martin,P5,51.886792452830186,1.8867924528301883,75.47169811320755,86.79245283018868,10.377358490566035,,,
177_Dennis_Gates,P5,29.245283018867923,11.32075471698113,43.39622641509434,29.245283018867923,30.188679245283023,,,
178_King_Rice,Other,29.18848167539267,11.518324607329843,39.37823834196891,48.18652849740933,18.393782383419687,21.727748691099478,17.098445595854923,24.61139896373057
179_Travis_DeCuire,Other,62.82722513089005,7.329842931937172,59.58549222797927,54.66321243523316,24.870466321243523,21.465968586387437,46.89119170984456,40.15544041450777
17_Corey_Gipson,Other,74.60732984293193,44.24083769633508,38.34196891191709,6.994818652849741,13.21243523316062,57.06806282722513,78.49740932642487,10.362694300518134
17_Nate_James,Other,29.18848167539267,65.70680628272252,23.316062176165804,30.310880829015545,81.34715025906736,50.523560209424076,29.792746113989637,45.59585492227979
180_Danny_Sprinkle,Other,68.06282722513089,59.16230366492147,35.49222797927461,37.82383419689119,70.46632124352331,52.617801047120416,76.16580310880829,64.76683937823834
180_Matt_Logie,Other,29.18848167539267,87.17277486910994,61.917098445595855,68.39378238341969,35.233160621761655,98.42931937172776,34.97409326424871,59.58549222797927
181_Preston_Spradlin,Other,97.38219895287958,49.47643979057592,67.35751295336787,73.57512953367875,64.76683937823834,76.96335078534031,77.720207253886,77.720207253886
182_Kevin_Broadus,Other,29.18848167539267,25.392670157068064,45.07772020725388,51.29533678756477,74.61139896373057,17.015706806282722,17.357512953367877,35.751295336787564
183_Dan_Engelstad,Other,29.18848167539267,73.03664921465969,6.476683937823833,25.129533678756477,94.81865284974094,86.38743455497382,52.84974093264248,66.58031088082902
184_Matt_McMahon,Other,,,90.93264248704664,92.48704663212435,11.658031088082902,,93.26424870466322,88.86010362694302
184_Steve_Prohm,Other,64.26701570680629,67.5392670157068,41.70984455958549,14.248704663212436,55.95854922279793,63.35078534031413,84.71502590673575,59.067357512953365
185_Kevin_Keatts,P5,60.37735849056604,42.45283018867924,54.71698113207547,62.264150943396224,49.056603773584904,,,
186_Brian_Kennedy,Other,29.18848167539267,39.26701570680628,45.854922279792746,15.414507772020725,34.97409326424871,10.732984293193718,10.621761658031089,22.797927461139896
186_Grant_Billmeier,Other,29.18848167539267,13.350785340314136,27.33160621761658,42.35751295336787,19.94818652849741,74.08376963350786,3.6269430051813467,17.616580310880828
187_Ed_DeChellis,Other,29.18848167539267,2.094240837696335,34.97409326424871,44.559585492227974,1.0362694300518136,18.848167539267017,38.860103626943,62.69430051813472
188_Fred_Hoiberg,P5,67.9245283018868,46.22641509433962,38.67924528301887,47.16981132075472,27.35849056603774,,,
189_Steve_Alford,Other,91.8848167539267,93.97905759162303,76.16580310880829,81.0880829015544,91.70984455958549,93.19371727748691,83.16062176165802,73.05699481865285
18_Mark_Pope,Other,82.98429319371728,17.801047120418847,69.17098445595855,0.2590673575129534,56.476683937823836,98.1675392670157,100.0,99.48186528497409
18_Mark_Pope,P5,7.0754716981132075,10.377358490566035,29.245283018867923,45.28301886792453,46.22641509433962,,,
190_Bill_Herrion,Other,95.28795811518324,8.115183246073299,6.476683937823833,8.808290155440414,12.694300518134716,78.01047120418848,32.12435233160622,34.715025906735754
190_Nathan_Davis,Other,83.24607329842932,68.06282722513089,65.02590673575129,3.1088082901554404,19.170984455958546,59.947643979057595,54.92227979274611,42.487046632124354
191_Richard_Pitino,Other,93.717277486911,92.40837696335078,85.75129533678756,82.38341968911918,89.11917098445595,93.45549738219894,67.35751295336787,5.4404145077720205
192_Chris_Jans,Other,29.18848167539267,71.20418848167539,81.60621761658031,74.35233160621762,84.4559585492228,23.298429319371728,97.40932642487047,96.89119170984456
192_Greg_Heiar,Other,29.18848167539267,60.73298429319372,6.476683937823833,1.5544041450777202,38.60103626943005,97.90575916230367,70.72538860103627,90.41450777202073
192_Jason_Hooten,Other,29.18848167539267,31.675392670157066,23.83419689119171,1.8134715025906734,73.31606217616581,59.424083769633505,56.21761658031088,68.13471502590673
193_Mark_Slessinger,Other,29.18848167539267,4.450261780104712,17.357512953367877,31.865284974093267,15.025906735751295,6.020942408376963,19.4300518134715,21.761658031088082
194_Greg_Paulus,Other,29.18848167539267,98.69109947643979,25.38860103626943,18.911917098445596,82.12435233160622,71.20418848167539,67.61658031088082,85.23316062176166
195_Austin_Claunch,Other,29.18848167539267,55.75916230366492,20.984455958549223,33.41968911917099,29.274611398963728,46.8586387434555,47.40932642487047,43.78238341968912
195_Tevon_Saddler,Other,29.18848167539267,14.921465968586386,22.279792746113987,25.129533678756477,22.53886010362694,97.64397905759162,72.53886010362694,86.01036269430051
